Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
9379861470,"Apr 17, 2022, 6:09:16 PM",Oakland,Run,,1857,5.04,,,false,,,activities/10061212822.fit.gz,,,1857.0,1856.0,5044.75,4.737988471984863,2.718076467514038,50.19894027709961,65.0,172.10000610351562,196.5,13.793051719665527,-0.00396451773121953,,,106.0,75.97303771972656,,,,,435.0,,,,,,,,,,,,,,,,0.0,,1.0,5117.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7166128158569336,0.0,,,,4670.0,,,,,,,,""
9379861552,"Apr 11, 2022, 7:55:43 PM",Oakland,Run,,1385,4.04,,,false,,,activities/10061212860.fit.gz,,,1385.0,1368.0,4042.81005859375,4.276025295257568,2.955270528793335,40.77836990356445,47.0,172.10000610351562,196.5,8.317049026489258,0.019788216799497604,,,94.0,76.65863037109375,,,,,353.0,,,,,,,,,,,,,,,,0.0,,1.0,4096.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9189963340759277,0.0,,,,3500.0,,,,,,,,""
9379861558,"Apr 6, 2022, 5:23:22 PM",Oakland,Run,,1349,3.72,,,false,,,activities/10061212906.fit.gz,,,1349.0,1330.0,3725.7099609375,4.791998386383057,2.801285743713379,29.026906967163086,46.0,184.60000610351562,196.5,9.072577476501465,-0.002684052102267742,,,118.0,73.67335510253906,,,,,320.0,,,,,,,,,,,,,,,,0.0,,1.0,3763.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.761831045150757,0.0,,,,3276.0,,,,,,,,""
9379861633,"Mar 27, 2022, 2:54:48 PM",Oakland,Run,,1792,5.12,,,false,,,activities/10061212944.fit.gz,,,1792.0,1785.0,5127.4501953125,6.433996677398682,2.872521162033081,37.15285873413086,51.0,179.39999389648438,196.5,5.54528284072876,0.005850861314684153,,,242.0,78.64753723144531,,,,,447.0,,,,,,,,,,,,,,,,0.0,,1.0,5153.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.861300230026245,0.0,,,,4672.0,,,,,,,,""
9379861634,"Mar 25, 2022, 9:04:05 PM",Oakland,Run,,1303,3.67,,,false,,,activities/10061212976.fit.gz,,,1303.0,1281.0,3677.52001953125,4.75,2.870819568634033,28.177152633666992,63.0,184.60000610351562,196.5,7.507469177246094,-0.0652613714337349,,,106.0,73.66555786132812,,,,,316.0,,,,,,,,,,,,,,,,0.0,,1.0,3707.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8223483562469482,0.0,,,,3174.0,,,,,,,,""
9379861645,"Mar 20, 2022, 5:35:06 PM",Oakland,Run,,1621,4.30,,,false,,,activities/10061212999.fit.gz,,,1621.0,1590.0,4308.93017578125,6.2480010986328125,2.7100188732147217,44.30622482299805,151.0,172.0,196.5,11.772558212280273,0.0023207615595310926,,,118.0,72.19477844238281,,,,,366.0,,,,,,,,,,,,,,,,0.0,,1.0,4366.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6581926345825195,0.0,,,,3862.0,,,,,,,,""
9379861649,"Mar 17, 2022, 5:38:39 PM",Oakland - Kirkwood,Run,,858,2.28,,,false,,,activities/10061213019.fit.gz,,,858.0,849.0,2285.75,3.7080078125,2.6922850608825684,22.139972686767578,110.0,184.60000610351562,197.60000610351562,6.465510845184326,0.3806190490722656,,,118.0,73.63510131835938,,,,,194.0,,,,,,,,,,,,,,,,0.0,,1.0,2329.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6640443801879883,0.0,,,,2072.0,,,,,,,,""
9379861733,"Mar 9, 2022, 7:18:30 PM",Oakland,Run,,1328,3.58,,,false,,,activities/10061213080.fit.gz,,,1328.0,1303.0,3580.22998046875,4.219995021820068,2.7476823329925537,27.81358528137207,48.0,184.5,196.5,7.166135311126709,0.01396558340638876,,,106.0,73.32052612304688,,,,,305.0,,,,,,,,,,,,,,,,0.0,,1.0,3614.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.695956230163574,0.0,,,,3184.0,,,,,,,,""
9379861741,"Mar 6, 2022, 6:52:36 PM",Oakland,Run,,1595,4.45,,,false,,,activities/10061213119.fit.gz,,,1595.0,1592.0,4456.75,4.043993949890137,2.799466133117676,41.01072311401367,51.0,172.3000030517578,196.5,14.571974754333496,0.0,,,130.0,78.15220642089844,,,,,386.0,,,,,,,,,,,,,,,,0.0,,1.0,4526.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7942006587982178,0.0,,,,4130.0,,,,,,,,""
9379861750,"Mar 14, 2022, 6:39:51 PM",Oakland - Kirkwood,Run,,2549,7.25,,,false,,,activities/10061213063.fit.gz,,,2549.0,2536.0,7258.169921875,4.920019626617432,2.8620543479919434,56.00528335571289,83.0,184.39999389648438,201.60000610351562,9.10195255279541,0.0027555155102163553,,,119.0,77.56309509277344,,,,,631.0,,,,,,,,,,,,,,,,0.0,,1.0,7323.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8474578857421875,0.0,,,,6554.0,,,,,,,,""
9379861806,"Mar 3, 2022, 6:18:39 PM",Oakland,Run,,1126,3.40,,,false,,,activities/10061213155.fit.gz,,,1126.0,1091.0,3399.409912109375,4.101664066314697,3.115866184234619,23.964847564697266,42.0,184.5,194.10000610351562,6.968653202056885,-0.023533497005701065,,,130.0,78.81632995605469,,,,,299.0,,,,,,,,,,,,,,,,0.0,,1.0,3428.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0190141201019287,0.0,,,,2866.0,,,,,,,,""
9379861821,"Feb 27, 2022, 4:15:42 PM",Oakland,Run,,1371,4.16,,,false,,,activities/10061213184.fit.gz,,,1371.0,1355.0,4166.41015625,4.152000427246094,3.0748414993286133,43.0412712097168,55.0,172.0,196.5,10.366793632507324,0.0024001477286219597,,,83.0,78.3234634399414,,,,,366.0,,,,,,,,,,,,,,,,0.0,,1.0,4220.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.038957118988037,0.0,,,,3528.0,,,,,,,,""
9379861874,"Feb 18, 2022, 5:55:03 PM",Friday Morning Run,Run,,1728,5.02,,,false,,,activities/10061213292.fit.gz,,,1728.0,1728.0,5021.14990234375,2.9057581424713135,2.9057581424713135,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9057581424713135,0.0,,,,,,,,,,,,""
9379861875,"Feb 21, 2022, 8:39:27 PM",Oakland,Run,,624,1.72,,,false,,,activities/10061213222.fit.gz,,,624.0,610.0,1723.5799560546875,4.550000190734863,2.8255410194396973,17.969999313354492,29.0,172.1999969482422,190.5,9.990015029907227,0.09283003956079483,,,152.0,77.94746398925781,,,,,148.0,,,,,,,,,,,,,,,,0.0,,1.0,1756.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7621474266052246,0.0,,,,1588.0,,,,,,,,""
9379861879,"Feb 25, 2022, 5:52:10 PM",Friday Morning Run,Run,,2221,6.43,,,false,,,activities/10061213202.fit.gz,,,2221.0,2221.0,6437.3798828125,2.8984150886535645,2.8984150886535645,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8984150886535645,0.0,,,,,,,,,,,,""
9379861884,"Feb 20, 2022, 5:26:55 PM",Oakland,Run,,1185,3.68,,,false,,,activities/10061213256.fit.gz,,,1185.0,1175.0,3679.639892578125,4.552001953125,3.131608486175537,28.13022804260254,55.0,184.5,196.5,9.704819679260254,-0.005435314495116472,,,118.0,77.81255340576172,,,,,323.0,,,,,,,,,,,,,,,,0.0,,1.0,3715.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1051814556121826,0.0,,,,3052.0,,,,,,,,""
9379861993,"Feb 13, 2022, 6:52:47 PM",Oakland - Webster Groves,Run,,1349,4.08,,,false,,,activities/10061213345.fit.gz,,,1349.0,1338.0,4080.5,5.9940009117126465,3.049700975418091,48.46696853637695,59.0,166.89999389648438,190.6999969482422,12.28337574005127,0.0,,,242.0,78.22734069824219,,,,,358.0,,,,,,,,,,,,,,,,0.0,,1.0,4141.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0248332023620605,0.0,,,,3484.0,,,,,,,,""
9379862013,"Feb 16, 2022, 6:52:31 PM",Oakland,Run,,1509,4.33,,,false,,,activities/10061213318.fit.gz,,,1509.0,1493.0,4337.27978515625,3.9559569358825684,2.9050769805908203,46.62636184692383,63.0,172.10000610351562,196.5,8.950071334838867,0.0069167776964604855,,,83.0,77.20806884765625,,,,,379.0,,,,,,,,,,,,,,,,0.0,,1.0,4401.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.874274253845215,0.0,,,,3832.0,,,,,,,,""
9379862069,"Feb 8, 2022, 7:19:34 PM",Oakland,Run,,1836,5.24,,,false,,,activities/10061213430.fit.gz,,,1836.0,1818.0,5239.06982421875,3.9700005054473877,2.8817765712738037,50.66328430175781,77.0,172.0,196.5,11.737286567687988,-0.003817471442744136,,,94.0,77.54265594482422,,,,,457.0,,,,,,,,,,,,,,,,0.0,,1.0,5309.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8535239696502686,0.0,,,,4636.0,,,,,,,,""
9379862079,"Feb 5, 2022, 9:28:00 PM",Running Highs,Run,,1892,5.64,,,false,,,activities/10061213457.fit.gz,,,1892.0,1892.0,5648.7998046875,2.985623598098755,2.985623598098755,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.985623598098755,0.0,,,,,,,,,,,,""
9379862082,"Feb 11, 2022, 5:42:20 PM",Oakland - Kirkwood,Run,,3002,8.39,,,false,,,activities/10061213386.fit.gz,,,3002.0,2996.0,8396.1298828125,5.616000175476074,2.8024466037750244,79.94135284423828,97.0,172.10000610351562,203.10000610351562,11.41946792602539,0.0011910249013453722,,,130.0,78.96118927001953,,,,,729.0,,,,,,,,,,,,,,,,0.0,,1.0,8500.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7968454360961914,0.0,,,,7872.0,,,,,,,,""
9379862091,"Feb 1, 2022, 8:05:49 PM",Oakland,Run,,1223,3.47,,,false,,,activities/10061213493.fit.gz,,,1223.0,1210.0,3470.010009765625,5.413964748382568,2.867776870727539,25.081584930419922,41.0,184.6999969482422,196.5,11.541627883911133,-0.09221875667572021,,,103.0,77.46235656738281,,,,,257.0,,,,,,,,,,,,,,,,0.0,,1.0,3497.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8372936248779297,0.0,,,,3136.0,,,,,,,,""
9379862170,"Jan 31, 2022, 8:39:18 PM",Monday Afternoon Run,Run,,1203,3.21,,,false,,,activities/10061213513.fit.gz,,,1203.0,1203.0,3218.68994140625,2.6755528450012207,2.6755528450012207,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6755528450012207,0.0,,,,,,,,,,,,""
9379862181,"Jan 28, 2022, 1:45:37 PM",Fourteen Minute Run,Run,,1321,3.38,,,false,,,activities/10061213576.fit.gz,,,1321.0,1321.0,3379.6201171875,2.558380126953125,2.558380126953125,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.558380126953125,0.0,,,,,,,,,,,,""
9379862223,"Jan 29, 2022, 9:47:18 PM",Oakland,Run,,1337,3.76,,,false,,,activities/10061213542.fit.gz,,,1337.0,1334.0,3767.1298828125,4.389990329742432,2.8239355087280273,34.50263977050781,48.0,175.39999389648438,196.5,8.983388900756836,0.002654540818184614,,,133.0,75.8700180053711,,,,,278.0,,,,,,,,,,,,,,,,0.0,,1.0,3812.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.817599058151245,0.0,,,,3348.0,,,,,,,,""
9379862281,"Jan 26, 2022, 10:01:31 PM",Thirteen Minute Run,Run,,1528,4.82,,,false,,,activities/10061213596.fit.gz,,,1528.0,1528.0,4828.02978515625,3.159705400466919,3.159705400466919,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.159705400466919,0.0,,,,,,,,,,,,""
9379862291,"Jan 23, 2022, 6:54:51 PM",Oakland,Run,,1229,3.76,,,false,,,activities/10061213678.fit.gz,,,1229.0,1219.0,3763.56005859375,4.77197265625,3.087415933609009,35.38737487792969,54.0,175.60000610351562,194.10000610351562,9.26282024383545,0.002657058648765087,,,106.0,77.93049621582031,,,,,284.0,,,,,,,,,,,,,,,,0.0,,1.0,3807.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0622944831848145,0.0,,,,3138.0,,,,,,,,""
9379862305,"Jan 24, 2022, 8:48:00 PM",Oakland,Run,,1542,4.64,,,false,,,activities/10061213632.fit.gz,,,1542.0,1540.0,4640.83984375,4.341992378234863,3.0135324001312256,35.697349548339844,54.0,185.0,196.5,10.242094993591309,0.0021547824144363403,,,94.0,77.60399627685547,,,,,349.0,,,,,,,,,,,,,,,,0.0,,1.0,4680.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0096237659454346,0.0,,,,3964.0,,,,,,,,""
9379862350,"Jan 20, 2022, 6:45:20 PM",Nine Minute Run,Run,,1981,5.03,,,false,,,activities/10061213726.fit.gz,,,1981.0,1981.0,5037.25,2.542781352996826,2.542781352996826,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.542781352996826,0.0,,,,,,,,,,,,""
9379862361,"Jan 18, 2022, 8:46:46 PM",Eight Minute Run,Run,,1320,3.39,,,false,,,activities/10061213758.fit.gz,,,1320.0,1320.0,3395.719970703125,2.5725150108337402,2.5725150108337402,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5725150108337402,0.0,,,,,,,,,,,,""
9379862367,"Jan 22, 2022, 6:08:26 PM",Oakland - Webster Groves,Run,,1394,4.19,,,false,,,activities/10061213707.fit.gz,,,1394.0,1391.0,4194.68994140625,4.566015720367432,3.0155930519104004,52.901817321777344,62.0,167.1999969482422,190.60000610351562,13.988327980041504,0.002383966464549303,,,106.0,77.70008087158203,,,,,316.0,,,,,,,,,,,,,,,,0.0,,1.0,4295.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.009103298187256,0.0,,,,3560.0,,,,,,,,""
9379862431,"Jan 14, 2022, 7:38:24 PM",Six Minute Run,Run,,1508,4.02,,,false,,,activities/10061213799.fit.gz,,,1508.0,1508.0,4023.360107421875,2.668010711669922,2.668010711669922,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.668010711669922,0.0,,,,,,,,,,,,""
9379862432,"Jan 16, 2022, 4:37:08 PM",Seven Minute Run,Run,,1620,5.02,,,false,,,activities/10061213781.fit.gz,,,1620.0,1620.0,5021.14990234375,3.099475145339966,3.099475145339966,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.099475145339966,0.0,,,,,,,,,,,,""
9379862439,"Jan 10, 2022, 7:15:13 PM",Five Minute Run,Run,,6144,5.15,,,false,,,activities/10061213815.fit.gz,,,6144.0,6144.0,5149.89990234375,0.8381998538970947,0.8381998538970947,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8381998538970947,0.0,,,,,,,,,,,,""
9379862516,"Jan 6, 2022, 8:03:17 PM",Three Minute Run,Run,,1861,5.00,,,false,,,activities/10061213865.fit.gz,,,1861.0,1861.0,5005.06005859375,2.689446449279785,2.689446449279785,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.689446449279785,0.0,,,,,,,,,,,,""
9379862518,"Jan 4, 2022, 6:58:33 PM",Two Minute Run,Run,,1200,3.21,,,false,,,activities/10061213893.fit.gz,,,1200.0,1200.0,3218.68994140625,2.682241678237915,2.682241678237915,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.682241678237915,0.0,,,,,,,,,,,,""
9379862529,"Jan 8, 2022, 5:17:06 PM",Four Minute Run,Run,,2101,5.31,,,false,,,activities/10061213843.fit.gz,,,2101.0,2101.0,5310.830078125,2.5277628898620605,2.5277628898620605,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5277628898620605,0.0,,,,,,,,,,,,""
9379862595,"Jan 2, 2022, 3:29:45 PM",One Minute Run,Run,,1860,5.00,,,false,,,activities/10061213925.fit.gz,,,1860.0,1860.0,5005.06005859375,2.690892457962036,2.690892457962036,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.690892457962036,0.0,,,,,,,,,,,,""
9379862647,"Dec 31, 2021, 5:29:11 PM",Oakland - Kirkwood,Run,,2707,7.41,,,false,,,activities/10061213960.fit.gz,,,2707.0,2685.0,7410.39990234375,4.214062690734863,2.759925365447998,62.83052062988281,79.0,178.8000030517578,201.60000610351562,9.984647750854492,0.0013494548620656133,,,83.0,78.9874038696289,,,,,552.0,,,,,,,,,,,,,,,,0.0,,1.0,7490.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7374954223632812,0.0,,,,7052.0,,,,,,,,""
9379862697,"Dec 24, 2021, 11:36:05 AM",Running,Run,,1653,4.24,,,false,,,activities/10061214027.fit.gz,,,1653.0,1612.0,4246.35986328125,4.054003715515137,2.634218215942383,83.0,50.0,166.0,192.0,30.604276657104492,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4521.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.568880796432495,0.0,,,,,,,,,,,,""
9379862700,"Dec 29, 2021, 12:54:39 PM",Oakland - Webster Groves,Run,,1898,5.00,,,false,,,activities/10061213996.fit.gz,,,1898.0,1874.0,5004.8798828125,4.311999320983887,2.6706936359405518,61.79652404785156,77.0,166.89999389648438,190.6999969482422,10.54112434387207,-0.005994149949401617,,,83.0,78.01665496826172,,,,,372.0,,,,,,,,,,,,,,,,0.0,,1.0,5102.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.63692307472229,0.0,,,,4778.0,,,,,,,,""
9379862723,"Dec 23, 2021, 11:01:21 AM",Oakland - Shrewsbury,Run,,3200,8.06,,,false,,,activities/10061214065.fit.gz,,,3200.0,3180.0,8065.68017578125,5.137988090515137,2.536377429962158,75.36837768554688,109.0,159.6999969482422,189.0,10.181175231933594,0.0,,,94.0,77.29914855957031,,,,,590.0,,,,,,,,,,,,,,,,0.0,,1.0,8162.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5205249786376953,0.0,,,,8048.0,,,,,,,,""
9379862742,"Dec 20, 2021, 11:03:37 PM",Glendale,Run,,435,1.19,,,false,,,activities/10061214091.fit.gz,,,435.0,427.0,1198.8900146484375,4.094991207122803,2.8077049255371094,23.432554244995117,9.0,172.39999389648438,192.0,7.319815635681152,1.384614109992981,,,130.0,85.8432846069336,,,,,89.0,,,,,,,,,,,,,,,,0.0,,1.0,1260.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7560689449310303,0.0,,,,1226.0,,,,,,,,""
9379862755,"Dec 20, 2021, 10:35:09 PM",Mindful Meters,Run,,253,4.82,,,false,,,activities/10061214121.fit.gz,,,253.0,253.0,4828.02978515625,19.08312225341797,19.08312225341797,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,19.08312225341797,0.0,,,,,,,,,,,,""
9379862835,"Dec 18, 2021, 7:05:24 PM",Oakland - Kirkwood,Run,,4212,10.87,,,false,,,activities/10061214181.fit.gz,,,4212.0,4205.0,10874.0703125,3.3139984607696533,2.5859858989715576,88.4444808959961,141.0,172.1999969482422,203.10000610351562,13.877551078796387,0.0,,,83.0,78.77362060546875,,,,,803.0,,,,,,,,,,,,,,,,0.0,,1.0,10995.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.581688165664673,0.0,,,,10948.0,,,,,,,,""
9379862906,"Dec 14, 2021, 11:30:42 AM",Oakland - Webster Groves,Run,,2476,5.98,,,false,,,activities/10061214270.fit.gz,,,2476.0,2476.0,5982.3701171875,4.311999320983887,2.4161429405212402,68.79643249511719,85.0,166.89999389648438,192.1999969482422,11.851851463317871,0.0,,,118.0,76.74397277832031,,,,,434.0,,,,,,,,,,,,,,,,0.0,,1.0,6090.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4161429405212402,0.0,,,,6224.0,,,,,,,,""
9379862931,"Dec 16, 2021, 11:23:54 AM",Oakland - Kirkwood,Run,,4035,10.07,,,false,,,activities/10061214233.fit.gz,,,4035.0,3999.0,10071.16015625,4.633008003234863,2.5184197425842285,93.43834686279297,134.0,154.1999969482422,201.60000610351562,26.500228881835938,0.0,,,130.0,77.1993637084961,,,,,739.0,,,,,,,,,,,,,,,,0.0,,1.0,10218.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.49595046043396,0.0,,,,10216.0,,,,,,,,""
9379862968,"Dec 10, 2021, 2:16:22 PM",Oakland - Kirkwood,Run,,3988,10.18,,,false,,,activities/10061214306.fit.gz,,,3988.0,3978.0,10182.5400390625,4.533984184265137,2.559713363647461,111.21607971191406,198.0,171.5,201.60000610351562,17.665103912353516,-0.0009820732520893216,,,83.0,75.57999420166016,,,,,747.0,,,,,,,,,,,,,,,,0.0,,1.0,10354.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5532948970794678,0.0,,,,9918.0,,,,,,,,""
9379863040,"Dec 7, 2021, 10:11:59 PM",Oakland - Webster Groves,Run,,2043,5.26,,,false,,,activities/10061214327.fit.gz,,,2043.0,2010.0,5261.740234375,3.7099609375,2.617781162261963,65.61930847167969,80.0,166.89999389648438,190.6999969482422,16.56464195251465,0.0019005119102075696,,,94.0,78.05078887939453,,,,,389.0,,,,,,,,,,,,,,,,0.0,,1.0,5371.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5754969120025635,0.0,,,,5218.0,,,,,,,,""
9379863043,"Dec 5, 2021, 6:16:33 PM",Oakland - Kirkwood,Run,This was the best I ever felt running 5 miles. I also sprinted when I got back to my street bc I still had energy.,3165,8.21,,,false,,,activities/10061214379.fit.gz,,,3165.0,3164.0,8212.9599609375,4.366015434265137,2.595752239227295,75.6404037475586,95.0,172.0,201.60000610351562,15.482723236083984,0.0012175878509879112,,,94.0,76.42434692382812,,,,,604.0,,,,,,,,,,,,,,,,0.0,,1.0,8319.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5949320793151855,0.0,,,,8030.0,,,,,,,,""
9379863097,"Nov 25, 2021, 1:30:07 PM",Turkey Trot,Run,,2040,5.00,,,false,,,activities/10061214495.fit.gz,,,2040.0,2040.0,5000.0,2.4509804248809814,2.4509804248809814,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4509804248809814,0.0,,,,,,,,,,,,""
9379863111,"Dec 3, 2021, 7:28:56 PM",Oakland - Webster Groves,Run,,1812,4.85,174.0,56,false,,,activities/10061214410.fit.gz,,,1812.0,1782.0,4857.31982421875,4.130001068115234,2.725768804550171,61.936363220214844,69.0,166.89999389648438,190.6999969482422,14.074573516845703,-0.002058748621493578,,,83.0,76.95308685302734,,157.86639404296875,,,358.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,4958.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6806399822235107,0.0,,,,4560.0,,,,,,,,""
9379863148,"Nov 30, 2021, 5:51:08 PM",Oakland - Kirkwood,Run,,2835,7.32,,,false,,,activities/10061214459.fit.gz,,,2835.0,2786.0,7320.7998046875,3.5760741233825684,2.6277098655700684,53.29787826538086,72.0,184.60000610351562,201.60000610351562,11.60713005065918,0.010927767492830753,,,83.0,77.70729064941406,,,,,540.0,,,,,,,,,,,,,,,,0.0,,1.0,7392.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5822927951812744,0.0,,,,7216.0,,,,,,,,""
9379863206,"Nov 23, 2021, 7:49:42 PM",Oakland - Kirkwood,Run,,3267,8.39,,,false,,,activities/10061214540.fit.gz,,,3267.0,3259.0,8393.9501953125,4.329980373382568,2.5756213665008545,78.15245819091797,118.0,172.10000610351562,201.60000610351562,9.885425567626953,-0.0011913342168554664,,,130.0,80.02930450439453,,,,,616.0,,,,,,,,,,,,,,,,0.0,,1.0,8490.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.569314479827881,0.0,,,,8654.0,,,,,,,,""
9379863214,"Nov 17, 2021, 5:54:12 PM",Oakland - Kirkwood,Run,,3370,7.42,,,false,,,activities/10061214586.fit.gz,,,3370.0,3354.0,7424.22998046875,3.633984327316284,2.213545083999634,62.80342483520508,94.0,181.1999969482422,201.60000610351562,16.62266731262207,-0.002693881979212165,,,106.0,75.22046661376953,,,,,525.0,,,,,,,,,,,,,,,,0.0,,1.0,7532.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.203035593032837,0.0,,,,8290.0,,,,,,,,""
